area,baths,description,facilities,location,location_address,nearby_locations,price,property_type,property_url,rooms,title,year
93m²,2,EXCLUSIVOS DEPARTAMENTOS EN URB. AURORA,"['Alarma', 'Armarios empotrados', 'Cochera', 'Cocina integral', 'Vista panorámica']","Arequipa, Arequipa, Arequipa","Arequipa, Arequipa, Arequipa",[' Cerca de parques '],US$127.000,Departamento,https://casas.trovit.com.pe/listing/departamentos-en-urb-aurora-cercado.a0b1eb63-0aa4-3741-ba0c-624a906ee82a,3,DEPARTAMENTOS EN URB. AURORA CERCADO,
206m²,3,AMPLIO Y MODERNO DEPARTAMENTO EN VALLECITO,"['Alarma', 'Armarios empotrados', 'Cochera', 'Bodega']","Arequipa, Arequipa, Arequipa","Arequipa, Arequipa, Arequipa",[' Cerca de parques '],US$235.000,Departamento,https://casas.trovit.com.pe/listing/departamento-en-vallecito-en-condominio.4987c895-dd2b-35b9-8802-d8d458267c8c,3,DEPARTAMENTO EN VALLECITO EN CONDOMINIO,
76m²,1,"-DEPARTAMENTO UBICADO ESTRATEGICAMENTE, CERCANO A PARADERO DE LA PROXIMA LINEA 2 METRO LIMA ATE-CALLAO",['Sin amoblar'],"Bellavista, Callao, Callao","Bellavista, Callao, Callao","[' Cerca de centros comerciales, ', ' Cerca de escuelas ']",US$40.000,Departamento,https://casas.trovit.com.pe/listing/departamento-bellavista.74b43040-95bd-4d0f-9091-ada61c882f91,2,Departamento Bellavista,1973
99m²,2,"Linda casa en Puente Piedra, excelente ubicación a 6 cdras de la Panamericana norte (OVALO -Zapallal),",[],"Tarapaca Con los Olivos 68, Puente Piedra, Perú  Puente Piedra, Lima, Lima","Tarapaca Con los Olivos 68, Puente Piedra, Perú",[' Cerca de avenidas principales '],US$50.000,Casa,https://casas.trovit.com.pe/listing/se-vende-casa-a-precio-de-terreno-a-la-altura-de-ovalo-zapallal-puente-piedra.6166eb83-9a6d-4062-9e1e-34a2e59a9019,5,Se Vende Casa A Precio De Terreno A La Altura De Ovalo Zapallal Puente Piedra,2003
65m²,2,DEPARTAMENTO DE ESTRENO EN URB EL CONDOR - CALLAO,['Gas natural'],"El Condor, Callao, Perú  Callao, Callao, Callao","El Condor, Callao, Perú","[' Cerca de avenidas principales, ', ' Cerca de centros comerciales, ', ' Cerca de parques, ', ' Cerca de escuelas ']",US$57.000,Departamento,https://casas.trovit.com.pe/listing/vendo-departamento-de-estreno-en-el-callao.b67750c3-42ab-4fc7-89e7-691af3b3ff87,2,Vendo Departamento De Estreno En El Callao,2016
67m²,2,- DEPARTAMENTO DE ESTRENO EN URB EL CONDOR - CALLAO,['Gas natural'],"El Condor, Callao, Perú  Callao, Callao, Callao","El Condor, Callao, Perú","[' Cerca de avenidas principales, ', ' Cerca de centros comerciales, ', ' Cerca de parques, ', ' Cerca de escuelas ']",US$57.000,Departamento,https://casas.trovit.com.pe/listing/vendo-departamento-de-estreno-en-urb-el-condor-callao.23d1e274-815f-42a1-ae97-990d27a81848,3,Vendo Departamento De Estreno En Urb El Condor Callao,2016
99m²,2,"DEPARTAMENTOS DE ESTRENO EN CALLE BOLOGNESI, MIRAFLORES","['Armarios empotrados', 'Cochera', 'Terraza']","Calle Bolognesi, Miraflores, Perú  Miraflores, Arequipa, Arequipa","Calle Bolognesi, Miraflores, Perú","[' Cerca de avenidas principales, ', ' Cerca de parques ']",US$251.000,Departamento,https://casas.trovit.com.pe/listing/departamentos-de-estreno-en-calle-bolognesi-miraflores-601801.09d3eec8-2ed4-4b1e-ab32-d926db018046,3,"DEPARTAMENTOS DE ESTRENO EN CALLE BOLOGNESI, MIRAFLORES (601-801)",2023
75m²,1,"Dpto en 1er piso con puerta a la calle. Tipo casita. Cuenta con sala comedor, cocina con reposteros altos y bajos, patio, lavanderia.","['Armarios empotrados', 'Cocina equipada', 'Patio', 'Sin amoblar']","Ruy Diaz 317, Callao, Perú  Callao, Callao, Callao","Ruy Diaz 317, Callao, Perú","[' Cerca de avenidas principales, ', ' Cerca de centros comerciales, ', ' Cerca de parques, ', ' Cerca de escuelas ']",US$59.900,Departamento,https://casas.trovit.com.pe/listing/remato-departamento-1er-piso-la-colonial.bd2779b8-a4a3-45d8-8a1c-6d33aad44ec5,2,REMATO DEPARTAMENTO 1ER PISO- LA COLONIAL,1990
68m²,1,Ubicado en plena Avenida Tomás Valle costado del Mercado Santa Rosa.,['Parcialmente amoblado'],"Avenida Tomás Valle, Ciudad Satélite Santa Rosa, Lima, Perú  Callao, Callao, Callao","Avenida Tomás Valle, Ciudad Satélite Santa Rosa, Lima, Perú","[' Cerca de avenidas principales, ', ' Cerca de centros comerciales, ', ' Cerca de parques ']",US$58.000,Departamento,https://casas.trovit.com.pe/listing/venta-de-departamento-remodelado-a-solo-5-minutos-del-aeropuerto.7d573183-f3d1-4286-b453-f43a8eb893fc,3,Venta de departamento remodelado a solo 5 minutos del Aeropuerto.,1989
200m²,3,TÚ Y TU FAMILIA TIENEN QUE SER LOS PRIMEROS EN VISITAR ESTA ACOGEDORA CASA Y SABEMOS QUE QUERRÁN QUEDARSE PARA SIEMPRE… SÍ AMA A SU FAMILIA… DEBE COMPRAR ESTA CASA!!!,"['Agua', 'Balcón', 'Armarios empotrados', 'Cochera', 'Cuarto de servicio', 'Patio', 'Sin amoblar']","Ventanilla, Callao, Callao","Ventanilla, Callao, Callao","[' Cerca de parques, ', ' Cerca de escuelas ']",US$175.000,Casa,https://casas.trovit.com.pe/listing/se-vende-acogedora-casa-en-ventanilla-satelite-calle-9-2-pisos-175000.3409b00a-b094-4f81-a2b5-cd0078c19bf5,6,"SE VENDE ACOGEDORA CASA EN VENTANILLA SATELITE CALLE 9 2 PISOS $175,000",
70m²,1,Agente DOMUS: Rossi,['Sin amoblar'],"Alameda de los Misioneros, Callao, Perú  Callao, Callao, Callao","Alameda de los Misioneros, Callao, Perú","[' Cerca de avenidas principales, ', ' Cerca de parques, ', ' Cerca de escuelas ']",S/.210.000,Departamento,https://casas.trovit.com.pe/listing/departamento-en-santa-rosa-callao.62e2306b-b405-4576-bec3-4bede2fcbf65,3,DEPARTAMENTO EN SANTA ROSA CALLAO,1985
93m²,2,DEPARTAMENTO EN SURQUILLO DE 93M2 CON VISTA A LA CALLE FRENTE A LA AURORA,"['Armarios empotrados', 'Cocina equipada', 'Cuarto de servicio', 'Patio']","Av Tomás Marsano 1623, Surquillo, Perú  Surquillo, Lima, Lima","Av Tomás Marsano 1623, Surquillo, Perú","[' Cerca de avenidas principales, ', ' Cerca de centros comerciales, ', ' Cerca de parques ']",US$149.000,Departamento,https://casas.trovit.com.pe/listing/se-vende-amplio-departamento-en-surquillo-con-vista-a-calle-frente-a-la-aurora-y-paralelo-a-la-av-principal-3-dormitorios-cuarto-y-bano-de-servicio-sala-de-estar-piso-16-precio-depa-149000-dolares-negociable.78a56d02-ba62-4740-afbf-3d6854238928,3,"SE VENDE AMPLIO DEPARTAMENTO EN SURQUILLO CON VISTA A CALLE FRENTE A LA AURORA Y PARALELO A LA AV PRINCIPAL - 3 DORMITORIOS + CUARTO Y BAÑO DE SERVICIO + SALA DE ESTAR - PISO 16 - PRECIO DEPA $149,000 DOLARES *** NEGOCIABLE***",2015
80m²,2,* VENTA DEPARTAMENTO DE ESTRENO *,"['Armarios empotrados', 'Cochera', 'Internet']","Parque III - Los Gladiolos, Terreno, Ate, Perú  Ate, Lima, Lima","Parque III - Los Gladiolos, Terreno, Ate, Perú","[' Cerca de avenidas principales, ', ' Cerca de centros comerciales, ', ' Cerca de parques, ', ' Cerca de escuelas ']",US$112.000,Departamento,https://casas.trovit.com.pe/listing/ate-limite-la-molina-venta-departamento-de-estreno-area-80-m2.54e57404-bf53-3647-8a0b-488e46d410b3,3,ATE LÍMITE LA MOLINA - VENTA DEPARTAMENTO DE ESTRENO - ÁREA 80 m2,
84m²,2,* VENTA DEPARTAMENTO DE ESTRENO *,"['Armarios empotrados', 'Cochera', 'Internet']","Parque III - Los Gladiolos, Terreno, Ate, Perú  Ate, Lima, Lima","Parque III - Los Gladiolos, Terreno, Ate, Perú","[' Cerca de avenidas principales, ', ' Cerca de centros comerciales, ', ' Cerca de parques, ', ' Cerca de escuelas ']",US$112.000,Departamento,https://casas.trovit.com.pe/listing/ate-limite-la-molina-venta-departamento-de-estreno-area-84-m2.0a46e096-a3b7-367b-a55f-8472e276057d,3,ATE LÍMITE LA MOLINA - VENTA DEPARTAMENTO DE ESTRENO - ÁREA 84 m2,
50m²,2,Venta de departamento en Asoc La Merced en Ate - PRECIO NEGOCIABLE,['Sin amoblar'],"Calle 6, Ur. Los Claveles, Ate, Lima, 15012, PER  Ate, Lima, Lima","Calle 6, Ur. Los Claveles, Ate, Lima, 15012, PER",[],US$58.000,Departamento,https://casas.trovit.com.pe/listing/id-1038740-venta-departamento-asoc-la-merced-en-ate-precio-negociable.03b1f91f-43e4-40d6-97b7-bda37ad7de94,2,ID 1038740 Venta Departamento Asoc. La Merced En Ate - Precio Negociable,1997
60m²,2,Ahora nada es más seguro que tu departamento privado frente al mar .,[],"Canoas, Contralmirante Villar, Tumbes","Canoas, Contralmirante Villar, Tumbes",[],S/.282.000,Departamento,https://casas.trovit.com.pe/listing/departamento-frente-al-mar-canoas-de-punta-sal.44b5df14-6771-4b15-958c-a15b2bfa658a,2,Departamento Frente Al Mar (Canoas De Punta Sal),2015
60m²,2,Ahora nada es más seguro que tu departamento privado frente al mar .,['Jacuzzi'],"Canoas, Contralmirante Villar, Tumbes","Canoas, Contralmirante Villar, Tumbes",[' Cerca del mar '],S/.282.000,Departamento,https://casas.trovit.com.pe/listing/verano-todo-el-ano-departamento-familiar-frente-al-mar-canoas-de-punta-sal.26c28058-7aa2-4e5b-bfc1-786aad2fcf57,2,Verano Todo El Año !! Departamento Familiar Frente Al Mar (Canoas De Punta Sal),2015
690m²,14,OPORTUNIDAD HOTEL EN ZORRITOS EN VENTA,"['Cochera', 'Agua', 'Patio', 'Vista panorámica', 'Cocina equipada', 'Terraza', 'Tanque de agua', 'Completamente amoblado']","Acapulco Tumbes, Perú  Zorritos, Contralmirante Villar, Tumbes","Acapulco Tumbes, Perú",[' Cerca del mar '],US$445.000,Casa de playa,https://casas.trovit.com.pe/listing/oportunidad-hotel-en-zorritos-en-venta-playa-bonanza.7058078e-50a1-4ae0-aec6-dec51775166b,11,OPORTUNIDAD HOTEL EN ZORRITOS EN VENTA Playa Bonanza!!!🏖️,2018
300m²,5,CASA DE PLAYA EN PUERTO LOCO CON VISTA AL MAR - PANAMERICANA NORTE - A 40 min del Aeropuerto TUMBES,"['Balcón', 'Cochera']","Zorritos, Contralmirante Villar, Tumbes","Zorritos, Contralmirante Villar, Tumbes",[],US$360.000,Casa,https://casas.trovit.com.pe/listing/casa-de-playa-en-puerto-loco-con-terraza-y-piscina-vista-al-mar.910c7e6f-db8c-385c-9068-4cac43ce82cb,4,Casa de PLAYA en Puerto Loco con terraza y PISCINA VISTA AL MAR!!,2023
522m²,5,"¡Esta casa sumamente cómoda y moderna en Carretera Panamericana Norte, en Zorritos, Perú, es perfecta para disfrutar de las playas de la costa norte!","['Cochera', 'Aire acondicionado', 'Internet', 'Conexión a TV cable', 'Agua', 'Electricidad', 'Patio', 'Cuarto de servicio', 'Chimenea', 'Vista panorámica', 'Balcón', 'Armarios empotrados', 'Cocina equipada', 'Terraza', 'Bodega', 'Tanque de agua', 'Cocina integral', 'Completamente amoblado']","Autopista Panamericana Norte, Zorritos, Perú  Zorritos, Contralmirante Villar, Tumbes","Autopista Panamericana Norte, Zorritos, Perú","[' Cerca del mar, ', ' Cerca de avenidas principales ']",US$200.000,Casa de playa,https://casas.trovit.com.pe/listing/oportunidad-excelente-casa-en-zorritos-tumbes.951af5a2-22f8-4a02-ab81-335870ae2ab1,5,Oportunidad!! Excelente casa en Zorritos Tumbes!!,2013
135m²,2,CONTACTO: ROSARIO PASCUAL // CEL: 941*043*193,"['Cochera', 'Agua', 'Electricidad', 'Armarios empotrados', 'Cocina integral', 'Sin amoblar']","Bocapán, Tumbes, Perú  Zorritos, Contralmirante Villar, Tumbes","Bocapán, Tumbes, Perú","[' Cerca del mar, ', ' Cerca de centros comerciales, ', ' Cerca de avenidas principales ']",US$95.000,Casa de playa,https://casas.trovit.com.pe/listing/casas-de-playa-townhouse-tumbes-bocapan.b0db3f47-afcc-41ed-be62-1ee2e67d21e0,2,Casas de Playa - Townhouse - Tumbes - Bocapan,2023
600m²,3,"SE VENDE CASA DE PLAYA EN CALETA GRAU, ZORRITOS, TUMBES, PERU.","['Cochera', 'Terraza', 'Agua', 'Electricidad', 'Cocina integral']","Zorritos, Contralmirante Villar, Tumbes","Zorritos, Contralmirante Villar, Tumbes",[],US$350.000,Casa de playa,https://casas.trovit.com.pe/listing/vendo-hermosa-casa-de-playa-en-zorritos-tumbes-peru-lguevara.a800242a-9fc1-4085-8215-601a5136438d,7,"Vendo Hermosa Casa De Playa En Zorritos, Tumbes, Peru L.Guevara",2019
150m²,3,"Casa acondicionada para oficina con 250.75 mt2 y una excelente ubicación cercana a la vía expresa, notarías, grifos y bancos, además de estar a solo pasos del metropolitano y al centro financiero de San Isidro. Esta casa cuenta con todas las comodidades necesarias para funcionar como una oficina eficiente.","['Cochera', 'Internet', 'Agua', 'Sin amoblar']","San Isidro, Lima, Lima","San Isidro, Lima, Lima","[' Cerca de avenidas principales, ', ' Cerca de parques ']",US$370.000,Casa,https://casas.trovit.com.pe/listing/en-venta-casa-oficina-en-ubicacion-privilegiada.3a84f005-6b84-4cff-920d-5ae5d4e72bf1,3 Baños,En Venta Casa Oficina En Ubicacion Privilegiada,1964
270m²,2,Cayma Urb. San Antonio,"['Armarios empotrados', 'Cochera', 'Cuarto de servicio', 'Agua', 'Patio', 'Parcialmente amoblado']","San Antonio, Huarochirí, Lima","San Antonio, Huarochirí, Lima","[' Cerca de avenidas principales, ', ' Cerca de centros comerciales, ', ' Cerca de parques, ', ' Cerca de escuelas ']",US$590.000,Casa,https://casas.trovit.com.pe/listing/linda-casa-moderna-con-piscina.baea972a-3133-45a7-ae07-34aed5638b6f,3,Linda Casa Moderna con Piscina,2010
1.467m²,1,"El Condominio “EL ENSUEÑO”, es un exclusivo condominio para casas de campo (113 lotes habilitados), a sólo 45 minutos de Lima y a 5 minutos de Chosica. Está a la altura del Km. 42 de la Carretera Central en el distrito de Ricardo Palma, con un excelente clima, con sol todo el año y en un entorno tranquilo. Ideal para la práctica de Trekking, Mountain bike, así como para realizar paseos a caballo, Conexión con la naturaleza.","['Cochera', 'Terraza', 'Agua', 'Parcialmente amoblado']","Condominio El Ensueño, Carretera Central, Perú  Ricardo Palma, Huarochirí, Lima","Condominio El Ensueño, Carretera Central, Perú",[],US$227.385,Finca,https://casas.trovit.com.pe/listing/exclusivo-condominio-de-caso-de-campo.39bc7947-c2ca-45c9-812e-f2d016f7951a,1 Baños,Exclusivo Condominio de caso de campo,
140m²,2,"Casa en el condominio privilegiado El Ensueño, altura km 42 de la carretera central, Ricardo Palma a 5 minutos de Chosica.","['Cochera', 'Agua', 'Patio']","Condominio El Ensueño, Carretera Central, Huarochirí, Perú  Huarochirí, Lima","Condominio El Ensueño, Carretera Central, Huarochirí, Perú","[' Cerca de avenidas principales, ', ' Cerca de parques ']",US$280.000,Casa,https://casas.trovit.com.pe/listing/casa-en-el-condominio-privilegiado-el-ensueno-km-42-de-la-carretera-central.ef9ee17c-cc12-4df8-9ef7-a106eec6a6f6,3,Casa en El Condominio Privilegiado El Ensueño Km 42 de La Carretera Central,2022
860m²,2,"Venta de casa de campo en Santa Eulalia, Huarochirí. Lugar tranquilo para vivir, lejos del bullicio y contaminación. La casa está ubicada a 5 minutos de la Plaza Central de Santa Eulalia y a 15 minutos de Chosica donde encontrará bancos, restaurantes, tienda Metro y Plaza Vea, colegios, mercados, entre otros establecimientos.","['Cochera', 'Vista panorámica', 'Terraza', 'Agua', 'Tanque de agua', 'Patio']","SANTA EULALIA, Avenida San Martín, Lurigancho-Chosica, Huarochirí, Perú  Ricardo Palma, Huarochirí, Lima","SANTA EULALIA, Avenida San Martín, Lurigancho-Chosica, Huarochirí, Perú","[' Cerca de avenidas principales, ', ' Cerca de parques, ', ' Cerca de escuelas ']",US$199.000,Casa,https://casas.trovit.com.pe/listing/venta-de-casa-en-santa-eulalia-huarochiri.a1afbd9e-8cce-4b4e-985a-578f4da418f7,4,"VENTA DE CASA EN SANTA EULALIA, HUAROCHIRI",
860m²,2,"Venta de casa de campo en Santa Eulalia, Huarochirí. Lugar tranquilo para vivir, lejos del bullicio y contaminación. La casa está ubicada a 5 minutos de la Plaza Central de Santa Eulalia y a 15 minutos de Chosica donde encontrará bancos, restaurantes, tienda Metro y Plaza Vea, colegios, mercados, entre otros establecimientos.","['Cochera', 'Internet', 'Terraza', 'Agua', 'Patio']","Santa Eulalia, Huarochirí, Perú  Santa Eulalia, Huarochirí, Lima","Santa Eulalia, Huarochirí, Perú","[' Cerca de avenidas principales, ', ' Cerca de parques, ', ' Cerca de escuelas ']",US$199.000,Casa,https://casas.trovit.com.pe/listing/venta-de-casa-santa-eulalia-cerca-plaza-principal-en-condominio.315e699d-b1a7-4a7e-a788-a530b753b1e9,4,VENTA DE CASA SANTA EULALIA CERCA PLAZA PRINCIPAL EN CONDOMINIO,
515m²,2,"Diez años rodeado de naturaleza, sol, aire fresco y un silencio quebrado por el cantar de sus canarios. Una vida muy fácil para quien está cansado del trajin de la ciudad, le dejan el pan colgado en su puerta para que la encuentre a su despertar… el viento acaricia su rostro mientras duerme en la terraza, sus perros peruanos lo abrazan, la vida transcurre sin pesar… después del disfrute le toca ofrecer en VENTA su CASA en San José de Palle Viejo, en el distrito de Santa Eulalia, provincia de Huarochirí.","['Armarios empotrados', 'Cochera', 'Internet', 'Terraza', 'Agua', 'Patio']","LM-111, Santa Eulalia, Huarochirí, Lima, 15500, PER  Santa Eulalia, Huarochirí, Lima","LM-111, Santa Eulalia, Huarochirí, Lima, 15500, PER",[' Cerca de avenidas principales '],US$160.000,Casa,https://casas.trovit.com.pe/listing/venta-de-casa-en-santa-eulalia-san-jose-de-palle.d0b4c788-ee26-4501-824f-2635ae2a30ac,3,VENTA DE CASA EN SANTA EULALIA SAN JOSE DE PALLE,
4.000m²,4,"CASA DE CAMPO AMOBLADA EN VENTA en Santa Eulalia Provincia Huarochirí $275,000","['Cocina equipada', 'Terraza', 'Completamente amoblado']","Santa Eulalia, Huarochirí, Lima, Perú  Santa Eulalia, Huarochirí, Lima","Santa Eulalia, Huarochirí, Lima, Perú",[],US$275.000,Finca,https://casas.trovit.com.pe/listing/vendo-espectacular-casa-de-campo-amoblada.7355e78f-29f5-4fc5-bb49-50d0f3015f47,4,VENDO ESPECTACULAR CASA DE CAMPO AMOBLADA,2011
350m²,4,HERMOSA CASA EN CAYMA EN URB. PRIVADA,"['Alarma', 'Armarios empotrados', 'Cochera', 'Bodega', 'Cocina integral', 'Cuarto de servicio']","Cayma, Arequipa, Arequipa","Cayma, Arequipa, Arequipa",[' Cerca de parques '],US$595.000,Casa,https://casas.trovit.com.pe/listing/casa-en-cayma-en-urb-privada.b5e169c4-89c8-3d3a-b8a3-ef0c54297ae9,4,CASA EN CAYMA EN URB. PRIVADA,
2.100m²,4,"COCACHACRA ACCIONES Y DERECHOS DE CASA DE CAMPO a la altura del km 54 de la carretera central. A solo 500 metros por trocha bien mantenida desde la Carretera Central. Ubicada dentro de un condominio de 7 casas, zona super segura y libre de riesgos de huaycos. Cada cuarto cuenta con un baño completo además del baño de visitas y el baño de servicio Amplio espacio para ampliar construcción, poner piscina, juegos, entre otros.","['Cochera', 'Vista panorámica', 'Cuarto de servicio', 'Terraza', 'Agua', 'Tanque de agua', 'Sin amoblar']","Santa Cruz de Cocachacra, Perú  Santa Cruz de Cocachacra, Huarochirí, Gobierno Regional de Lima","Santa Cruz de Cocachacra, Perú",[],US$180.000,Finca,https://casas.trovit.com.pe/listing/casa-de-campo-en-cocachacra-acciones-y-derechos.187e49e7-b6e1-46b7-ad9b-9b8f937004d5,4,Casa de Campo en Cocachacra - Acciones y Derechos,
180m²,5,EXCLUSIVA CASA EN QUINTA PRIVADA EN CAYMA,"['Balcón', 'Armarios empotrados', 'Cochera', 'Bodega', 'Cocina integral', 'Cuarto de servicio']","Cayma, Arequipa, Arequipa","Cayma, Arequipa, Arequipa",[' Cerca de parques '],US$280.000,Casa,https://casas.trovit.com.pe/listing/casa-en-quinta-privada-en-cayma.de284dc2-c474-3e10-90cd-156411c15622,4,CASA EN QUINTA PRIVADA EN CAYMA,
60m²,3,¡¡¡VENTA!!! CASA ESTRENO EN ESQUINA CERCA AV. PUMACAHUA - CERRO COLORADO,"['Cochera', 'Vista panorámica', 'Terraza', 'Armarios empotrados', 'Cuarto de servicio', 'Sin amoblar']","Montalvo Instituto, Avenida Pumacahua, Ag. Cerro Colorado, Cerro Colorado, Arequipa, 04014, PER  Cerro Colorado, Arequipa, Arequipa","Montalvo Instituto, Avenida Pumacahua, Ag. Cerro Colorado, Cerro Colorado, Arequipa, 04014, PER","[' Cerca de avenidas principales, ', ' Cerca de centros comerciales, ', ' Cerca de parques, ', ' Cerca de escuelas ']",US$185.000,Casa,https://casas.trovit.com.pe/listing/casa-estreno-en-esquina-cerca-metro-cerro-colorado.9bf71950-904c-11ed-928c-c5e0aa7369ed,3,CASA ESTRENO EN ESQUINA CERCA METRO - CERRO COLORADO,2022
206m²,3,AMPLIO Y MODERNO DEPARTAMENTO EN VALLECITO,"['Alarma', 'Armarios empotrados', 'Cochera', 'Bodega']","Arequipa, Arequipa, Arequipa","Arequipa, Arequipa, Arequipa",[' Cerca de parques '],US$235.000,Departamento,https://casas.trovit.com.pe/listing/departamento-en-vallecito-en-condominio.4987c895-dd2b-35b9-8802-d8d458267c8c,3,DEPARTAMENTO EN VALLECITO EN CONDOMINIO,
93m²,2,EXCLUSIVOS DEPARTAMENTOS EN URB. AURORA,"['Alarma', 'Armarios empotrados', 'Cochera', 'Cocina integral', 'Vista panorámica']","Arequipa, Arequipa, Arequipa","Arequipa, Arequipa, Arequipa",[' Cerca de parques '],US$127.000,Departamento,https://casas.trovit.com.pe/listing/departamentos-en-urb-aurora-cercado.a0b1eb63-0aa4-3741-ba0c-624a906ee82a,3,DEPARTAMENTOS EN URB. AURORA CERCADO,
250m²,5,HERMOSA CASA EN QUINTA PRIVADA - CHALLAPAMPA,"['Alarma', 'Balcón', 'Armarios empotrados', 'Cochera', 'Bodega', 'Cocina equipada', 'Vista panorámica', 'Cuarto de servicio']","Cerro Colorado, Arequipa, Arequipa","Cerro Colorado, Arequipa, Arequipa",[' Cerca de parques '],US$590.000,Casa,https://casas.trovit.com.pe/listing/casa-en-quinta-privada-exclusiva-challapampa.b232fee6-36fe-3623-8604-4c025bc56ede,3,CASA EN QUINTA PRIVADA EXCLUSIVA -CHALLAPAMPA,
